Time,Record,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Smp,,,
12/8/2017 21:00,13473,22.59999,17.625,22.90001,0,2.096666,3.699998,12.67972,,,
12/8/2017 22:00,13474,22.57499,17.62499,22.95001,0,2,3.699998,12.64279,,,
12/8/2017 23:00,13475,22.59667,17.625,22.90001,-0.05333332,2,3.699998,12.60753,,,
12/9/2017 0:00,13476,22.52499,17.625,22.95334,-0.09999994,2,3.696665,12.57563,,,
12/9/2017 1:00,13477,22.52833,17.65001,22.97167,-0.1533332,2,3.625002,12.55129,,,
12/9/2017 2:00,13478,22.525,17.60332,22.92834,-0.1999999,2,3.600002,12.52107,,,
12/9/2017 3:00,13479,22.62499,17.64666,22.975,-0.2533334,2,3.600002,12.48833,,,
12/9/2017 4:00,13480,22.51834,17.59999,22.975,-0.3,2,3.600002,12.46902,,,
12/9/2017 5:00,13481,22.475,17.62832,22.965,-0.3,2,3.600002,12.44468,,,
12/9/2017 6:00,13482,22.47833,17.62499,22.91001,-0.3,1.996667,3.600002,12.40607,,,
12/9/2017 7:00,13483,22.47167,17.67167,22.97167,-0.3283333,1.925001,3.600002,12.36074,,,
12/9/2017 8:00,13484,22.37501,17.59999,22.95334,-0.3999998,1.900001,3.600002,12.32296,,,
12/9/2017 9:00,13485,22.32834,17.59999,22.94667,-0.3999998,1.900001,3.600002,12.29946,,,
12/9/2017 10:00,13486,22.36834,17.60332,22.95334,-0.3999998,1.900001,3.575,12.31037,,,
12/9/2017 11:00,13487,22.26834,17.62165,22.97501,-0.3999998,1.900001,3.521667,12.36158,,,
12/9/2017 12:00,13488,22.17501,17.62499,22.94668,-0.3716663,1.900001,3.5,12.46986,,,
12/9/2017 13:00,13489,22.14668,17.65,22.97833,-0.3,1.900001,3.5,12.67721,,,
12/9/2017 14:00,13490,22.07832,17.62832,22.97501,-0.3,1.896668,3.5,12.82411,,,
12/9/2017 15:00,13491,22.15666,17.62165,22.95,-0.3,1.850001,3.5,12.76619,,,
12/9/2017 16:00,13492,22.22166,17.60332,23,-0.3,1.800001,3.5,12.6495,,,
12/9/2017 17:00,13493,22.06834,17.64999,22.99667,-0.2216665,1.800001,3.5,12.47826,,,
12/9/2017 18:00,13494,22.08166,17.64666,22.92834,-0.1999999,1.800001,3.471666,12.33975,,,
12/9/2017 19:00,13495,22.09333,17.60332,23,-0.1999999,1.800001,3.399998,12.32128,,,
12/9/2017 20:00,13496,22.02833,17.67167,22.95001,-0.1999999,1.800001,3.399998,12.31205,,,
12/9/2017 21:00,13497,22.025,17.67501,23,-0.1999999,1.800001,3.399998,12.30533,,,
12/9/2017 22:00,13498,22.09666,17.62832,23,-0.1999999,1.800001,3.399998,12.29862,,,
12/9/2017 23:00,13499,22.02499,17.67165,22.97501,-0.1999999,1.75,3.399998,12.29022,,,
12/10/2017 0:00,13500,22.025,17.65,23.00333,-0.2033332,1.721666,3.399998,12.28435,,,
12/10/2017 1:00,13501,22.02499,17.65001,23.02167,-0.3,1.699999,3.399998,12.28015,,,
12/10/2017 2:00,13502,21.97832,17.62499,23.02167,-0.3,1.699999,3.399998,12.27344,,,
12/10/2017 3:00,13503,21.96501,17.65001,22.97833,-0.3,1.699999,3.399998,12.26756,,,
12/10/2017 4:00,13504,21.85668,17.625,23,-0.3,1.699999,3.346669,12.26,,,
12/10/2017 5:00,13505,21.87501,17.62499,23,-0.3,1.699999,3.300002,12.25665,,,
12/10/2017 6:00,13506,21.89334,17.60332,22.97834,-0.3,1.699999,3.300002,12.24238,,,
12/10/2017 7:00,13507,21.87834,17.64666,23.04666,-0.3,1.699999,3.300002,12.23986,,,
12/10/2017 8:00,13508,21.79667,17.59999,23.025,-0.3783331,1.699999,3.300002,12.23314,,,
12/10/2017 9:00,13509,21.74999,17.62832,23.04999,-0.3999998,1.699999,3.300002,12.22223,,,
12/10/2017 10:00,13510,21.74332,17.64667,23.02499,-0.3999998,1.699999,3.300002,12.23398,,,
12/10/2017 11:00,13511,21.57499,17.62833,23.02499,-0.3999998,1.699999,3.300002,12.27847,,,
12/10/2017 12:00,13512,21.52167,17.62499,23.02499,-0.3999998,1.699999,3.300002,12.40775,,,
12/10/2017 13:00,13513,21.41833,17.62165,23.02499,-0.3999998,1.699999,3.296668,12.48162,,,
12/10/2017 14:00,13514,21.37835,17.62832,23.07832,-0.3466665,1.646666,3.199998,12.63188,,,
12/10/2017 15:00,13515,21.37167,17.69666,23.02167,-0.3,1.625,3.199998,12.60585,,,
12/10/2017 16:00,13516,21.314175,17.68416,23.037495,-0.3,1.6124995,3.199998,12.47742,,,
12/10/2017 17:00,13517,21.25668,17.67166,23.05332,-0.3,1.599999,3.199998,12.33136,,,
12/10/2017 18:00,13518,21.32166,17.625,23.04999,-0.3,1.599999,3.199998,12.26252,,,
12/10/2017 19:00,13519,21.325,17.625,23.09999,-0.3,1.599999,3.199998,12.25329,,,
12/10/2017 20:00,13520,21.33167,17.59999,23.07499,-0.3,1.599999,3.199998,12.24322,,,
12/10/2017 21:00,13521,21.29667,17.62833,23.12832,-0.3,1.599999,3.199998,12.23902,,,
12/10/2017 22:00,13522,21.225,17.64667,23.14665,-0.3,1.599999,3.199998,12.2323,,,
12/10/2017 23:00,13523,21.35334,17.59999,23.075,-0.3,1.599999,3.199998,12.22727,,,
12/11/2017 0:00,13524,21.26168,17.93833,23.04667,-0.3,1.599999,3.199998,12.21971,,,
12/11/2017 1:00,13525,21.18168,18,23.07499,-0.3,1.599999,3.175,12.21048,,,
12/11/2017 2:00,13526,21.23666,18,23.05332,-0.3,1.599999,3.146668,12.20796,,,
12/11/2017 3:00,13527,21.01833,18.05,23.1,-0.3283333,1.599999,3.100001,12.19956,,,
12/11/2017 4:00,13528,20.92501,18.05333,23.07832,-0.3999998,1.546667,3.100001,12.19621,,,
12/11/2017 5:00,13529,20.78833,18.04666,23.14666,-0.3999998,1.5,3.100001,12.18697,,,
12/11/2017 6:00,13530,20.91168,18.05333,23.14999,-0.3999998,1.5,3.100001,12.18194,,,
12/11/2017 7:00,13531,20.67167,18.05333,23.15,-0.4033331,1.5,3.100001,12.17019,,,
12/11/2017 8:00,13532,20.59666,17.75499,23.14999,-0.5,1.5,3.100001,12.16179,,,
12/11/2017 9:00,13533,20.42168,17.59999,23.15333,-0.5,1.5,3.100001,12.15424,,,
12/11/2017 10:00,13534,20.325,17.575,23.19999,-0.5,1.5,3.100001,12.16683,,,
12/11/2017 11:00,13535,20.3,17.59999,23.14998,-0.5,1.5,3.100001,12.21132,,,
12/11/2017 12:00,13536,20.22167,17.70001,23.125,-0.5,1.5,3.100001,12.3003,,,
12/11/2017 13:00,13537,20.24999,17.59999,23.19999,-0.5,1.5,3.100001,12.42957,,,
12/11/2017 14:00,13538,20.175,17.625,23.17499,-0.4466664,1.5,3.100001,12.53954,,,
12/11/2017 15:00,13539,20.2,17.625,23.19666,-0.3999998,1.5,3.100001,12.50428,,,
12/11/2017 16:00,13540,20.22168,17.65333,23.14999,-0.3716663,1.5,3.100001,12.45391,,,
12/11/2017 17:00,13541,20.17833,17.80668,23.175,-0.3,1.5,3.071666,12.34563,,,
12/11/2017 18:00,13542,20.25334,17.82501,23.17833,-0.3,1.5,3,12.33555,,,
12/11/2017 19:00,13543,20.25,17.90001,23.20333,-0.3,1.5,3,12.20628,,,
12/11/2017 20:00,13544,20.29666,17.85001,23.19666,-0.3,1.5,3,12.18278,,,
12/11/2017 21:00,13545,20.30667,17.90001,23.19999,-0.3533332,1.5,3,12.16683,,,
12/11/2017 22:00,13546,20.32168,17.86834,23.22499,-0.3999998,1.475,3,12.15759,,,
12/11/2017 23:00,13547,20.24666,17.64666,23.175,-0.4783334,1.496667,3,12.1492,,,
12/12/2017 0:00,13548,20.17499,17.59999,23.19999,-0.5283334,1.428334,3,12.13157,,,
12/12/2017 1:00,13549,20.2,17.62499,23.17165,-0.6000001,1.421668,3,12.12402,,,
12/12/2017 2:00,13550,20.065,17.59999,23.15332,-0.6783337,1.400001,3,12.11898,,,
12/12/2017 3:00,13551,19.92501,17.60332,23.19999,-0.7000004,1.400001,3,12.10639,,,
12/12/2017 4:00,13552,19.87168,17.62499,23.19999,-0.7783328,1.400001,3,12.10807,,,
12/12/2017 5:00,13553,19.77167,17.64667,23.19999,-0.7999995,1.400001,2.946666,12.10639,,,
12/12/2017 6:00,13554,19.67167,17.60332,23.22499,-0.7999995,1.400001,2.975,12.10555,,,
12/12/2017 7:00,13555,19.62499,17.62165,23.22499,-0.7999995,1.400001,2.899999,12.10135,,,
12/12/2017 8:00,13556,19.54,17.59999,23.27834,-0.7999995,1.400001,2.899999,12.09379,,,
12/12/2017 9:00,13557,19.42833,17.59999,23.27168,-0.7999995,1.400001,2.899999,12.10051,,,
12/12/2017 10:00,13558,19.42168,17.62832,23.25335,-0.7999995,1.400001,2.899999,12.10135,,,
12/12/2017 11:00,13559,19.29666,17.62165,23.27168,-0.7999995,1.400001,2.899999,12.15339,,,
12/12/2017 12:00,13560,19.175,17.57499,23.24998,-0.7966663,1.371667,2.899999,12.34731,,,
12/12/2017 13:00,13561,19.2,17.60332,23.22499,-0.696667,1.3,2.899999,12.41782,,,
12/12/2017 14:00,13562,19.225,17.62165,23.275,-0.6000001,1.3,2.899999,12.4833,,,
12/12/2017 15:00,13563,19.2,17.62167,23.275,-0.5216666,1.3,2.899999,12.7687,,,
12/12/2017 16:00,13564,19.125,17.57832,23.25332,-0.5,1.3,2.899999,13.29251,,,
12/12/2017 17:00,13565,19.2,17.625,23.27501,-0.4466664,1.3,2.899999,13.1666,,,
12/12/2017 18:00,13566,19.225,17.59999,23.30001,-0.3999998,1.3,2.899999,12.72841,,,
12/12/2017 19:00,13567,19.25,17.59999,23.27165,-0.3999998,1.3,2.899999,12.54709,,,
12/12/2017 20:00,13568,19.27499,17.59999,23.25335,-0.4533333,1.3,2.899999,12.48246,,,
12/12/2017 21:00,13569,19.22833,17.60332,23.30001,-0.5533335,1.3,2.899999,12.42873,,,
12/12/2017 22:00,13570,19.22166,17.725,23.27165,-0.681667,1.3,2.896666,12.39096,,,
12/12/2017 23:00,13571,19.14334,17.62165,23.27834,-0.7999995,1.3,2.825002,12.3515,,,
12/13/2017 0:00,13572,19.025,17.59999,23.27498,-0.8783338,1.3,2.800002,12.32296,,,
12/13/2017 1:00,13573,18.95001,17.54332,23.325,-0.9000005,1.3,2.800002,12.29358,,,
12/13/2017 2:00,13574,18.86835,17.55665,23.325,-0.8216661,1.3,2.800002,12.25833,,,
12/13/2017 3:00,13575,18.757505,17.590825,23.323335,-0.8108328,1.3,2.800002,12.21971,,,
12/13/2017 4:00,13576,18.64666,17.625,23.32167,-0.7999995,1.3,2.800002,12.1769,,,
12/13/2017 5:00,13577,18.62166,17.59999,23.32835,-0.8783338,1.3,2.800002,12.14416,,,
12/13/2017 6:00,13578,18.475,17.60332,23.32167,-0.9000005,1.296667,2.800002,12.12737,,,
12/13/2017 7:00,13579,18.42168,17.69666,23.27501,-0.9000005,1.2,2.800002,12.1131,,,
12/13/2017 8:00,13580,18.40001,17.59999,23.27832,-0.9000005,1.225,2.800002,12.10471,,,
12/13/2017 9:00,13581,18.37167,17.59999,23.31834,-0.9000005,1.2,2.800002,12.09883,,,
12/13/2017 10:00,13582,18.275,17.59999,23.33169,-0.9000005,1.2,2.800002,12.10303,,,
12/13/2017 11:00,13583,18.275,17.625,23.35334,-0.9000005,1.2,2.796668,12.14752,,,
12/13/2017 12:00,13584,18.19333,17.62499,23.36835,-0.8966671,1.2,2.750001,12.22475,,,
12/13/2017 13:00,13585,18.125,17.59999,23.35001,-0.7999995,1.2,2.699998,12.42286,,,
12/13/2017 14:00,13586,18.09999,17.59999,23.35334,-0.7216672,1.2,2.699998,12.57899,,,
12/13/2017 15:00,13587,18.09999,17.59999,23.37835,-0.6216667,1.2,2.699998,12.33052,,,
12/13/2017 16:00,13588,18.09999,17.625,23.37168,-0.5716668,1.2,2.699998,12.29358,,,
12/13/2017 17:00,13589,18.09999,17.59999,23.34668,-0.5,1.2,2.699998,12.16263,,,
12/13/2017 18:00,13590,18.125,17.64999,23.40001,-0.5,1.2,2.699998,12.14248,,,
12/13/2017 19:00,13591,18.15,17.57166,23.325,-0.5,1.2,2.699998,12.12821,,,
12/13/2017 20:00,13592,18.18167,17.62833,23.325,-0.4749999,1.2,2.699998,12.12653,,,
12/13/2017 21:00,13593,18.17499,17.62167,23.32835,-0.5,1.175,2.699998,12.1215,,,
12/13/2017 22:00,13594,18.275,17.55665,23.35,-0.5,1.175,2.699998,12.11646,,,
12/13/2017 23:00,13595,18.27166,17.59666,23.4,-0.5,1.15,2.699998,12.11394,,,
12/14/2017 0:00,13596,18.22832,17.59999,23.42501,-0.5,1.175,2.699998,12.10891,,,
12/14/2017 1:00,13597,18.26833,17.59999,23.37835,-0.5,1.121666,2.699998,12.09548,,,
12/14/2017 2:00,13598,18.22833,17.59999,23.42167,-0.5533335,1.099999,2.699998,12.07701,,,
12/14/2017 3:00,13599,18.175,17.59999,23.40335,-0.6533338,1.099999,2.699998,12.06441,,,
12/14/2017 4:00,13600,18.19667,17.59666,23.47167,-0.7783328,1.099999,2.699998,12.04847,,,
12/14/2017 5:00,13601,18.07499,17.57832,23.40334,-0.8816671,1.099999,2.699998,12.03336,,,
12/14/2017 6:00,13602,17.99334,17.59999,23.34667,-1,1.099999,2.699998,12.03,,,
12/14/2017 7:00,13603,17.90001,17.59999,23.40001,-1.078333,1.099999,2.646667,12.01825,,,
12/14/2017 8:00,13604,17.77167,17.59999,23.37501,-1.178334,1.099999,2.65,12.01237,,,
12/14/2017 9:00,13605,17.66833,17.57499,23.42501,-1.203334,1.099999,2.625001,11.9981,,,
12/14/2017 10:00,13606,17.52166,17.59999,23.39668,-1.303333,1.099999,2.6,12.20796,,,
12/14/2017 11:00,13607,17.39668,17.59999,23.40668,-1.396667,1.099999,2.6,13.21193,,,
12/14/2017 12:00,13608,17.34667,17.59999,23.47501,-1.271666,1.099999,2.6,13.3689,,,
12/14/2017 13:00,13609,17.30001,17.59999,23.42167,-1.143333,1.099999,2.6,13.38569,,,
12/14/2017 14:00,13610,17.275,17.59999,23.42501,-0.9716671,1.099999,2.6,13.37394,,,
12/14/2017 15:00,13611,17.29999,17.79834,23.45,-0.8216661,1.099999,2.6,13.3815,,,
12/14/2017 16:00,13612,17.29999,17.75166,23.47833,-0.7183338,1.099999,2.6,13.38905,,,
12/14/2017 17:00,13613,17.25,17.59999,23.47167,-0.6000001,1.099999,2.6,13.24467,,,
12/14/2017 18:00,13614,17.29999,17.59999,23.47833,-0.5466667,1.099999,2.6,12.86356,,,
12/14/2017 19:00,13615,17.35001,17.61666,23.5,-0.5,1.099999,2.6,12.71414,,,
12/14/2017 20:00,13616,17.35001,18.05,23.5,-0.5283334,1.099999,2.6,12.6621,,,
12/14/2017 21:00,13617,17.37835,18.03168,23.49667,-0.6566671,1.099999,2.6,12.626,,,
12/14/2017 22:00,13618,17.37167,18.08667,23.45,-0.8283336,1.099999,2.6,12.5941,,,
12/14/2017 23:00,13619,17.27166,18.03166,23.47833,-0.9816666,1.099999,2.6,12.56724,,,
12/15/2017 0:00,13620,17.20001,18.01834,23.5,-1.128333,1.071666,2.6,12.54625,,,
12/15/2017 1:00,13621,17.12165,17.915,23.5,-1.228334,1.053333,2.6,12.52443,,,
12/15/2017 2:00,13622,17.04666,17.59999,23.5,-1.353334,1.046666,2.6,12.50428,,,
12/15/2017 3:00,13623,16.86833,17.57499,23.54999,-1.478333,1,2.6,12.48917,,,
12/15/2017 4:00,13624,16.77166,17.59999,23.5,-1.528333,1,2.6,12.46567,,,
12/15/2017 5:00,13625,16.64333,17.59999,23.52499,-1.603332,1,2.6,12.45895,,,
12/15/2017 6:00,13626,16.46834,17.59999,23.525,-1.699999,1,2.521667,12.44384,,,
12/15/2017 7:00,13627,16.3,17.59999,23.50333,-1.703333,1,2.524999,12.43125,,,
12/15/2017 8:00,13628,16.21834,17.60332,23.57499,-1.800001,1,2.5,12.41026,,,
12/15/2017 9:00,13629,15.99335,17.62165,23.54666,-1.853334,1,2.5,12.40942,,,
12/15/2017 10:00,13630,15.87167,17.59999,23.54999,-1.900001,1,2.5,12.57228,,,
12/15/2017 11:00,13631,15.665,17.59999,23.54999,-1.896668,1,2.5,13.46628,,,
12/15/2017 12:00,13632,15.525,17.59999,23.52499,-1.743332,1,2.5,13.86837,,,
12/15/2017 13:00,13633,15.45,17.59999,23.54999,-1.518333,0.9749998,2.5,13.78862,,,
12/15/2017 14:00,13634,15.34332,17.54667,23.57499,-1.293332,0.9250004,2.5,13.7668,,,
12/15/2017 15:00,13635,15.29999,17.82,23.52499,-1.093333,0.9216672,2.5,13.72734,,,
12/15/2017 16:00,13636,15.25,18.04999,23.55332,-0.9466674,0.9000005,2.5,13.16576,,,
12/15/2017 17:00,13637,15.16501,18.04999,23.59665,-0.8216661,0.9000005,2.5,12.96346,,,
12/15/2017 18:00,13638,15.31668,18.02499,23.52833,-0.7216672,0.9000005,2.5,12.79725,,,
12/15/2017 19:00,13639,15.5,18.09999,23.59999,-0.6216667,0.9000005,2.5,12.741,,,
12/15/2017 20:00,13640,15.50333,18.05,23.59999,-0.6000001,0.9000005,2.471666,12.70575,,,
12/15/2017 21:00,13641,15.57499,18.075,23.59999,-0.6000001,0.9000005,2.425,12.68224,,,
12/15/2017 22:00,13642,15.62833,18.09999,23.59999,-0.6000001,0.9000005,2.4,12.65958,,,
12/15/2017 23:00,13643,15.62166,18.14999,23.59999,-0.6283337,0.9000005,2.4,12.62012,,,
12/16/2017 0:00,13644,15.70334,18.07833,23.59999,-0.7000004,0.9000005,2.4,12.63104,,,
12/16/2017 1:00,13645,15.725,18.14666,23.59999,-0.7000004,0.9000005,2.4,12.61761,,,
12/16/2017 2:00,13646,15.725,18.09999,23.59999,-0.7000004,0.9000005,2.4,12.60585,,,
12/16/2017 3:00,13647,15.75333,18.09999,23.59999,-0.7000004,0.9000005,2.4,12.59746,,,
12/16/2017 4:00,13648,15.79999,18.09999,23.59999,-0.7000004,0.9000005,2.4,12.58655,,,
12/16/2017 5:00,13649,15.775,18.04667,23.57166,-0.7000004,0.9000005,2.4,12.57815,,,
12/16/2017 6:00,13650,15.79999,18.00333,23.57832,-0.696667,0.9000005,2.4,12.56808,,,
12/16/2017 7:00,13651,15.775,18.025,23.59999,-0.6000001,0.9000005,2.4,12.55465,,,
12/16/2017 8:00,13652,15.80333,18.1,23.62498,-0.6000001,0.9000005,2.4,12.54206,,,
12/16/2017 9:00,13653,15.87167,17.99334,23.62498,-0.6000001,0.9000005,2.4,12.53702,,,
12/16/2017 10:00,13654,15.87834,17.95334,23.59999,-0.6000001,0.9000005,2.4,12.52275,,,
12/16/2017 11:00,13655,15.90001,17.975,23.59999,-0.6000001,0.9000005,2.4,12.52443,,,
12/16/2017 12:00,13656,15.90001,18.04667,23.62499,-0.5466667,0.9000005,2.4,12.54038,,,
12/16/2017 13:00,13657,16.00333,17.98166,23.59999,-0.5,0.9000005,2.4,12.75779,,,
12/16/2017 14:00,13658,16,18.04666,23.62498,-0.5,0.9000005,2.4,12.81068,,,
12/16/2017 15:00,13659,16.07832,18.02166,23.59999,-0.5,0.9000005,2.4,12.77962,,,
12/16/2017 16:00,13660,16.12499,17.97833,23.59999,-0.4966666,0.9000005,2.4,12.72254,,,
12/16/2017 17:00,13661,16.17834,17.97501,23.59999,-0.4249998,0.9000005,2.4,12.66545,,,
12/16/2017 18:00,13662,16.17501,17.97501,23.59999,-0.3999998,0.9000005,2.4,12.5622,,,
12/16/2017 19:00,13663,16.30668,18.025,23.62499,-0.3999998,0.9000005,2.4,12.52359,,,
12/16/2017 20:00,13664,16.32501,17.97501,23.59999,-0.3999998,0.9000005,2.350001,12.50176,,,
12/16/2017 21:00,13665,16.39334,17.975,23.59999,-0.3999998,0.9000005,2.346668,12.46231,,,
12/16/2017 22:00,13666,16.40667,18.02167,23.60332,-0.3999998,0.9000005,2.300001,12.47574,,,
12/16/2017 23:00,13667,16.47833,17.97832,23.64999,-0.3716666,0.9000005,2.300001,12.46399,,,
12/17/2017 0:00,13668,16.525,18.00333,23.62165,-0.325,0.9000005,2.300001,12.45391,,,
12/17/2017 1:00,13669,16.57499,18.04666,23.60332,-0.3783331,0.9000005,2.300001,12.44636,,,
12/17/2017 2:00,13670,16.62833,18.02499,23.64666,-0.3749999,0.9000005,2.300001,12.43796,,,
12/17/2017 3:00,13671,16.65001,18,23.62832,-0.3999998,0.9000005,2.300001,12.43041,,,
12/17/2017 4:00,13672,16.62833,18.23499,23.62165,-0.3999998,0.9000005,2.300001,12.41614,,,
12/17/2017 5:00,13673,16.62501,18.14666,23.62498,-0.4033331,0.9000005,2.300001,12.39599,,,
12/17/2017 6:00,13674,16.70001,18.14666,23.62831,-0.5033333,0.9000005,2.300001,12.37249,,,
12/17/2017 7:00,13675,16.64332,18.09999,23.64999,-0.631667,0.9000005,2.300001,12.34898,,,
12/17/2017 8:00,13676,16.525,18.125,23.64666,-0.8316668,0.8966671,2.300001,12.34227,,,
12/17/2017 9:00,13677,16.44334,18.075,23.62498,-1.003333,0.8783338,2.300001,12.33723,,,
12/17/2017 10:00,13678,16.27166,18.12167,23.62499,-1.099999,0.9000005,2.300001,12.36577,,,
12/17/2017 11:00,13679,16.20001,18.00333,23.59999,-1.021667,0.9000005,2.300001,13.3496,,,
12/17/2017 12:00,13680,16.20001,18.025,23.65332,-0.9966667,0.9000005,2.300001,13.81129,,,
12/17/2017 13:00,13681,16.19667,18.12499,23.64998,-0.8716665,0.9000005,2.300001,13.7349,,,
12/17/2017 14:00,13682,16.15333,18.01834,23.67498,-0.7966663,0.9000005,2.300001,13.82724,,,
12/17/2017 15:00,13683,16.2,17.94667,23.64666,-0.696667,0.8500001,2.300001,13.70384,,,
12/17/2017 16:00,13684,16.20001,17.93167,23.65333,-0.5966668,0.8466662,2.300001,13.23543,,,
12/17/2017 17:00,13685,16.22833,18,23.67499,-0.5,0.8500001,2.300001,12.91141,,,
12/17/2017 18:00,13686,16.25,18,23.69999,-0.5,0.8533337,2.300001,12.77542,,,
12/17/2017 19:00,13687,16.32835,18.025,23.70001,-0.5,0.8750004,2.300001,12.73009,,,
12/17/2017 20:00,13688,16.425,18.02499,23.67499,-0.4216664,0.8249996,2.300001,12.70491,,,
12/17/2017 21:00,13689,16.37834,18.05332,23.65333,-0.3999998,0.8749999,2.300001,12.68056,,,
12/17/2017 22:00,13690,16.50333,18.07166,23.74665,-0.3999998,0.9000005,2.300001,12.65958,,,
12/17/2017 23:00,13691,16.57166,18.02833,23.74668,-0.3999998,0.8466664,2.300001,12.63943,,,
12/18/2017 0:00,13692,16.57834,18.07166,23.70666,-0.3999998,0.8249996,2.300001,12.62768,,,
12/18/2017 1:00,13693,16.67834,17.97501,23.66831,-0.3999998,0.8500003,2.300001,12.61593,,,
12/18/2017 2:00,13694,16.725,18.02833,23.70002,-0.3999998,0.8249996,2.275,12.60166,,,
12/18/2017 3:00,13695,16.725,18.15333,23.70335,-0.3999998,0.8249997,2.25,12.58823,,,
12/18/2017 4:00,13696,16.77832,18.12165,23.75001,-0.3999998,0.7999995,2.271666,12.57815,,,
12/18/2017 5:00,13697,16.78999,18.125,23.72168,-0.3999998,0.8249996,2.225,12.56808,,,
12/18/2017 6:00,13698,16.76,18.175,23.75668,-0.3999998,0.8249996,2.225,12.5622,,,
12/18/2017 7:00,13699,16.85334,18.125,23.72499,-0.4033331,0.8250001,2.199999,12.54122,,,
12/18/2017 8:00,13700,16.92501,18.09999,23.79334,-0.4749999,0.8249997,2.199999,12.54038,,,
12/18/2017 9:00,13701,16.85,18.24999,23.70332,-0.5,0.8283331,2.199999,12.51939,,,
12/18/2017 10:00,13702,16.90001,18.17499,23.69999,-0.5,0.871667,2.199999,12.51603,,,
12/18/2017 11:00,13703,16.97833,18.125,23.70334,-0.5,0.7999995,2.199999,12.59074,,,
12/18/2017 12:00,13704,16.97167,18.15333,23.69999,-0.4499998,0.8250001,2.199999,12.81907,,,
12/18/2017 13:00,13705,16.97833,18.11832,23.79667,-0.4216664,0.7999995,2.199999,12.78465,,,
12/18/2017 14:00,13706,17.025,18.12833,23.72165,-0.3999998,0.7999995,2.199999,13.08014,,,
12/18/2017 15:00,13707,17.05332,18.10332,23.75668,-0.3999998,0.8250001,2.199999,12.88623,,,
12/18/2017 16:00,13708,17.07499,17.72999,23.77501,-0.3749997,0.8533335,2.199999,12.86944,,,
12/18/2017 17:00,13709,17.14999,17.54666,23.79667,-0.3216667,0.8249996,2.199999,13.26985,,,
12/18/2017 18:00,13710,17.125,17.55333,23.77834,-0.3,0.8466667,2.199999,12.8728,,,
12/18/2017 19:00,13711,17.17833,17.59332,23.80001,-0.3,0.8250001,2.199999,12.67553,,,
12/18/2017 20:00,13712,17.20333,17.55332,23.80001,-0.3,0.7999995,2.199999,12.61257,,,
12/18/2017 21:00,13713,17.35,17.52833,23.80001,-0.3,0.8500003,2.199999,12.56724,,,
12/18/2017 22:00,13714,17.35,17.55,23.77501,-0.3,0.7999995,2.199999,12.52443,,,
12/18/2017 23:00,13715,17.32499,17.575,23.77501,-0.3,0.8499998,2.199999,12.49421,,,
12/19/2017 0:00,13716,17.35334,17.59666,23.77498,-0.3,0.8250001,2.199999,12.47994,,,
12/19/2017 1:00,13717,17.39334,17.55001,23.79667,-0.3033334,0.803333,2.199999,12.4514,,,
12/19/2017 2:00,13718,17.35668,17.52833,23.75332,-0.4033331,0.8966671,2.199999,12.43209,,,
12/19/2017 3:00,13719,17.39668,17.51833,23.75002,-0.5283334,0.8283331,2.199999,12.4195,,,
12/19/2017 4:00,13720,17.32499,17.45334,23.80001,-0.6566671,0.8716665,2.199999,12.39851,,,
12/19/2017 5:00,13721,17.325,17.52833,23.80001,-0.803333,0.8533337,2.199999,12.39012,,,
12/19/2017 6:00,13722,17.14332,17.54667,23.77168,-0.9533332,0.8500001,2.199999,12.37585,,,
12/19/2017 7:00,13723,17.09666,17.475,23.77834,-1.053333,0.8466667,2.199999,12.36829,,,
12/19/2017 8:00,13724,16.97501,17.55,23.80001,-1.178334,0.8249996,2.199999,12.35738,,,
12/19/2017 9:00,13725,16.84332,17.475,23.80001,-1.278333,0.8249996,2.199999,12.34563,,,
12/19/2017 10:00,13726,16.72166,17.475,23.77498,-1.381667,0.8500001,2.199999,12.63775,,,
12/19/2017 11:00,13727,16.565,17.50001,23.77501,-1.446667,0.8533337,2.199999,14.05808,,,
12/19/2017 12:00,13728,16.42501,17.5,23.80001,-1.343334,0.8499998,2.199999,13.85997,,,
12/19/2017 13:00,13729,16.34666,17.475,23.80001,-1.143333,0.8466667,2.199999,13.78023,,,
12/19/2017 14:00,13730,16.24667,17.52833,23.80001,-0.9716671,0.7999995,2.199999,13.67698,,,
12/19/2017 15:00,13731,16.225,17.49667,23.80001,-0.8183329,0.7999995,2.199999,13.63417,,,
12/19/2017 16:00,13732,16.23167,17.73167,23.80001,-0.6716665,0.7999995,2.199999,13.62661,,,
12/19/2017 17:00,13733,16.37167,17.74668,23.80001,-0.5966668,0.7999995,2.199999,12.9198,,,
12/19/2017 18:00,13734,16.30334,17.65668,23.80001,-0.5,0.7999995,2.199999,12.81487,,,
12/19/2017 19:00,13735,16.45,17.77168,23.80001,-0.5,0.7999995,2.199999,12.75947,,,
12/19/2017 20:00,13736,16.47833,17.80334,23.80001,-0.4716665,0.7999995,2.199999,12.73093,,,
12/19/2017 21:00,13737,16.475,17.77501,23.80001,-0.3999998,0.7999995,2.199999,12.69651,,,
12/19/2017 22:00,13738,16.53166,17.72166,23.80001,-0.3999998,0.7999995,2.199999,12.67888,,,
12/19/2017 23:00,13739,16.67501,17.775,23.82501,-0.3999998,0.7999995,2.199999,12.66797,,,
