Time,Record,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Smp,,
3/24/2018 18:00,16035,26.67166,23.69999,32.75002,5.981667,4.800001,4.796668,13.34708,,
3/24/2018 19:00,16036,26.57499,23.77834,32.75002,6.018333,4.800001,4.75,13.02473,,
3/24/2018 20:00,16037,26.57499,23.72165,32.80335,5.818337,4.800001,4.725,12.91309,,
3/24/2018 21:00,16038,26.49333,23.72832,32.77502,5.539999,4.803334,4.699999,12.8644,,
3/24/2018 22:00,16039,26.45,23.69332,32.775,5.290003,4.899997,4.699999,12.83418,,
3/24/2018 23:00,16040,26.42834,23.65333,32.82501,4.939997,4.899997,4.699999,12.79809,,
3/25/2018 0:00,16041,26.37168,23.65333,32.775,4.64,4.899997,4.699999,12.7813,,
3/25/2018 1:00,16042,26.32499,23.79667,32.82501,4.446663,4.899997,4.699999,12.76787,,
3/25/2018 2:00,16043,26.27165,23.69999,32.80002,4.371666,4.899997,4.699999,12.74352,,
3/25/2018 3:00,16044,26.32166,23.64999,32.87502,4.221664,4.899997,4.699999,12.71918,,
3/25/2018 4:00,16045,26.14999,23.64999,32.85334,4.171667,4.899997,4.699999,12.69064,,
3/25/2018 5:00,16046,26.14332,23.70331,32.92834,4.068334,4.821668,4.699999,12.64866,,
3/25/2018 6:00,16047,26.09999,23.74665,32.89668,3.871667,4.800001,4.699999,12.61089,,
3/25/2018 7:00,16048,26.05332,23.67498,32.92501,3.721664,4.800001,4.699999,12.58403,,
3/25/2018 8:00,16049,26.07166,23.67167,32.97833,3.671667,4.800001,4.699999,12.56556,,
3/25/2018 9:00,16050,26,23.62832,32.95001,3.600002,4.721665,4.699999,12.6218,,
3/25/2018 10:00,16051,26.02499,23.67499,32.97501,3.600002,4.699999,4.699999,13.0516,,
3/25/2018 11:00,16052,25.92167,23.62499,32.975,3.688333,4.699999,4.699999,13.79198,,
3/25/2018 12:00,16053,25.82167,23.67498,33,4.248333,4.621669,4.699999,13.75001,,
3/25/2018 13:00,16054,25.85001,23.62499,33,5.020001,4.600003,4.699999,13.09944,,
3/25/2018 14:00,16055,25.80002,23.64999,33,5.218335,4.600003,4.699999,13.12379,,
3/25/2018 15:00,16056,25.80001,23.64666,33.025,5.043333,4.600003,4.699999,13.23124,,
3/25/2018 16:00,16057,25.85668,23.6,33.00333,4.821668,4.600003,4.699999,12.97772,,
3/25/2018 17:00,16058,26.02499,23.57499,33.04667,4.743334,4.600003,4.699999,12.96429,,
3/25/2018 18:00,16059,26.10667,23.62833,33.025,4.493331,4.600003,4.699999,12.89546,,
3/25/2018 19:00,16060,26.36001,23.62165,33.02833,4.293334,4.600003,4.699999,12.81487,,
3/25/2018 20:00,16061,26.57831,23.64999,33.04667,4.146669,4.600003,4.699999,12.7813,,
3/25/2018 21:00,16062,26.65332,23.60332,33.02833,4.021667,4.600003,4.699999,12.74856,,
3/25/2018 22:00,16063,26.75001,23.62499,33.07499,3.918331,4.600003,4.699999,12.70827,,
3/25/2018 23:00,16064,26.80334,23.62499,33.07499,3.796669,4.600003,4.699999,12.6579,,
3/26/2018 0:00,16065,26.90334,23.64666,33.09665,3.699998,4.600003,4.699999,12.60333,,
3/26/2018 1:00,16066,26.85002,23.64999,33.04999,3.621669,4.546667,4.699999,12.5664,,
3/26/2018 2:00,16067,26.87501,23.63165,33.02833,3.596668,4.5,4.699999,12.55045,,
3/26/2018 3:00,16068,26.9,23.62166,33.14999,3.5,4.5,4.699999,12.53702,,
3/26/2018 4:00,16069,26.95001,23.69665,33.12498,3.446664,4.5,4.699999,12.52527,,
3/26/2018 5:00,16070,26.85001,23.59999,33.10332,3.346669,4.496666,4.699999,12.52275,,
3/26/2018 6:00,16071,26.90001,23.57499,33.12165,3.246665,4.399997,4.675001,12.52107,,
3/26/2018 7:00,16072,26.82834,23.67166,33.09998,3.199998,4.399997,4.675,12.51603,,
3/26/2018 8:00,16073,26.86834,23.60331,33.09998,3.121668,4.399997,4.671668,12.51268,,
3/26/2018 9:00,16074,26.82502,23.625,33.14999,3.100001,4.346669,4.600003,12.51687,,
3/26/2018 10:00,16075,26.73999,23.67834,33.09998,3.021667,4.300002,4.600003,12.87112,,
3/26/2018 11:00,16076,26.71001,23.67498,33.12498,3,4.300002,4.600003,13.59052,,
3/26/2018 12:00,16077,26.77502,23.62832,33.14999,3.078335,4.246665,4.600003,13.75421,,
3/26/2018 13:00,16078,26.83501,23.75001,33.15332,3.433333,4.199998,4.600003,13.72734,,
3/26/2018 14:00,16079,27.15665,23.69333,33.14666,4.675001,4.199998,4.600003,13.42011,,
3/26/2018 15:00,16080,27.19999,23.62833,33.17831,5.920001,4.199998,4.600003,13.73322,,
3/26/2018 16:00,16081,27.24998,23.64665,33.17165,6.381667,4.199998,4.600003,13.38569,,
3/26/2018 17:00,16082,27.24999,23.59999,33.17831,6.371661,4.199998,4.596669,13.29923,,
3/26/2018 18:00,16083,27.22164,23.62498,33.19999,6.165002,4.253335,4.550001,13.21864,,
3/26/2018 19:00,16084,27.17498,23.59999,33.225,5.971665,4.328333,4.5,13.09692,,
3/26/2018 20:00,16085,27.22501,23.65333,33.19998,5.740002,4.399997,4.5,12.8963,,
3/26/2018 21:00,16086,27.12833,23.64666,33.19998,5.358336,4.453333,4.5,12.84761,,
3/26/2018 22:00,16087,27.19665,23.59999,33.20332,4.936664,4.5,4.5,12.81739,,
3/26/2018 23:00,16088,27.125,23.70334,33.25001,4.536665,4.503334,4.5,12.7813,,
3/27/2018 0:00,16089,27.22165,23.72165,33.27166,4.136667,4.600003,4.5,12.76115,,
3/27/2018 1:00,16090,27.17832,23.70333,33.27835,3.815001,4.600003,4.5,12.73429,,
3/27/2018 2:00,16091,27.19666,23.72499,33.30002,3.489998,4.600003,4.5,12.71078,,
3/27/2018 3:00,16092,27.17498,23.64998,33.27833,3.19,4.600003,4.5,12.68896,,
3/27/2018 4:00,16093,27.09999,23.64999,33.31835,2.918334,4.521667,4.5,12.65118,,
3/27/2018 5:00,16094,27.14999,23.72501,33.27835,2.693333,4.5,4.5,12.64866,,
3/27/2018 6:00,16095,27.04666,23.75335,33.32502,2.493333,4.471665,4.528335,12.63104,,
3/27/2018 7:00,16096,27,23.80001,33.35002,2.293333,4.399997,4.600003,12.60417,,
3/27/2018 8:00,16097,26.97168,23.79667,33.32502,2.143333,4.371666,4.600003,12.58235,,
3/27/2018 9:00,16098,26.90001,23.72832,33.35334,1.996667,4.300002,4.600003,13.4008,,
3/27/2018 10:00,16099,26.84667,23.72167,33.37501,1.896668,4.221664,4.600003,13.87508,,
3/27/2018 11:00,16100,26.80001,23.72499,33.42501,1.800001,4.171667,4.546667,13.79114,,
3/27/2018 12:00,16101,26.82168,23.65332,33.42501,1.863333,4.100002,4.5,13.72986,,
3/27/2018 13:00,16102,26.72498,23.80002,33.42501,2.718333,4.021667,4.5,13.71391,,
3/27/2018 14:00,16103,26.675,23.77498,33.47833,4.15,3.971665,4.5,13.69041,,
3/27/2018 15:00,16104,26.55832,23.77501,33.47501,5.568332,3.899998,4.5,13.64508,,
3/27/2018 16:00,16105,26.435,23.74999,33.5,6.705001,3.899998,4.5,13.60646,,
3/27/2018 17:00,16106,26.42168,23.80001,33.5,7.441667,3.899998,4.5,13.59052,,
3/27/2018 18:00,16107,26.37167,23.76834,33.5,7.700004,3.978333,4.5,13.58212,,
3/27/2018 19:00,16108,26.27499,23.78168,33.47501,7.615,4.078336,4.5,13.02137,,
3/27/2018 20:00,16109,26.19332,23.75,33.5,7.180002,4.181664,4.496666,12.91812,,
3/27/2018 21:00,16110,26.15332,23.77168,33.5,6.636667,4.303335,4.399997,12.88035,,
3/27/2018 22:00,16111,26.12165,23.75335,33.52499,6.236669,4.403331,4.399997,12.85601,,
3/27/2018 23:00,16112,26.09999,23.80001,33.52499,5.889995,4.5,4.399997,12.8409,,
3/28/2018 0:00,16113,26.12499,23.74332,33.5,5.646669,4.578336,4.399997,12.82327,,
3/28/2018 1:00,16114,26.04666,23.78167,33.52499,5.464996,4.628335,4.403331,12.81403,,
3/28/2018 2:00,16115,26.02499,23.77165,33.54999,5.27167,4.699999,4.5,12.80312,,
3/28/2018 3:00,16116,25.97499,23.72834,33.52499,5.093335,4.699999,4.5,12.79137,,
3/28/2018 4:00,16117,25.97167,23.79334,33.55332,4.971665,4.699999,4.5,12.7687,,
3/28/2018 5:00,16118,25.89669,23.75668,33.57166,4.846666,4.699999,4.5,12.76619,,
3/28/2018 6:00,16119,25.87835,23.69999,33.57832,4.746667,4.724999,4.5,12.75359,,
3/28/2018 7:00,16120,25.87501,23.80001,33.59998,4.646669,4.778334,4.5,12.73932,,
3/28/2018 8:00,16121,25.84667,23.81834,33.59998,4.546667,4.775002,4.5,12.71834,,
3/28/2018 9:00,16122,25.74665,23.75668,33.57499,4.5,4.721665,4.5,12.72757,,
3/28/2018 10:00,16123,25.77501,23.75001,33.57499,4.5,4.699999,4.5,12.75947,,
3/28/2018 11:00,16124,25.71835,23.80001,33.57499,4.553337,4.699999,4.503334,12.9282,,
3/28/2018 12:00,16125,25.55,23.82501,33.59998,4.713332,4.699999,4.600003,13.62661,,
3/28/2018 13:00,16126,25.50833,23.75001,33.59998,5.405002,4.699999,4.600003,13.63752,,
3/28/2018 14:00,16127,25.29166,23.80001,33.59998,6.311669,4.699999,4.600003,13.57037,,
3/28/2018 15:00,16128,25.13666,23.82502,33.64997,7.508334,4.699999,4.600003,13.55526,,
3/28/2018 16:00,16129,25.09999,23.75001,33.64999,8.238329,4.699999,4.600003,13.63752,,
3/28/2018 17:00,16130,25.02167,23.82834,33.62499,8.399996,4.778334,4.600003,13.56281,,
3/28/2018 18:00,16131,25,23.79666,33.62831,8.396663,4.828333,4.600003,13.62073,,
3/28/2018 19:00,16132,25.02833,23.85002,33.62165,8.136667,4.953333,4.600003,13.13806,,
3/28/2018 20:00,16133,25.02167,23.79334,33.62498,7.733337,5.028335,4.600003,12.91728,,
3/28/2018 21:00,16134,25.00333,23.75669,33.67831,7.183335,5.103337,4.600003,12.87028,,
3/28/2018 22:00,16135,25.02167,23.825,33.64998,6.658334,5.203333,4.603336,12.8409,,
3/28/2018 23:00,16136,25,23.72831,33.67497,6.240003,5.3,4.675,12.82075,,
3/29/2018 0:00,16137,24.97501,23.8,33.67165,5.936662,5.3,4.699999,12.80144,,
3/29/2018 1:00,16138,24.95001,23.84,33.67498,5.590002,5.303333,4.699999,12.78214,,
3/29/2018 2:00,16139,24.95001,23.76,33.62831,5.290003,5.374999,4.699999,12.76031,,
3/29/2018 3:00,16140,24.97167,23.79333,33.67498,4.989998,5.399997,4.699999,12.7494,,
3/29/2018 4:00,16141,24.90001,23.73167,33.69998,4.718335,5.321666,4.699999,12.73177,,
3/29/2018 5:00,16142,24.92834,23.82501,33.67498,4.464996,5.3,4.778334,12.70323,,
3/29/2018 6:00,16143,24.87168,23.815,33.67165,4.19,5.3,4.800001,12.67385,,
3/29/2018 7:00,16144,24.92501,23.73501,33.67831,3.893334,5.246668,4.800001,12.65202,,
3/29/2018 8:00,16145,24.89334,23.76834,33.725,3.718331,5.2,4.800001,12.65706,,
3/29/2018 9:00,16146,24.90667,23.77832,33.69998,3.600002,5.12167,4.800001,12.81068,,
3/29/2018 10:00,16147,24.90001,23.80002,33.69998,3.684999,5.100003,4.800001,13.73658,,
3/29/2018 11:00,16148,24.87502,23.82835,33.69998,4.091668,5.021667,4.800001,13.64088,,
3/29/2018 12:00,16149,24.92501,23.87501,33.70332,4.755002,5,4.800001,13.6115,,
3/29/2018 13:00,16150,24.92834,23.74665,33.72165,5.761666,4.921663,4.800001,13.59639,,
3/29/2018 14:00,16151,24.92168,23.77835,33.69998,6.808336,4.899997,4.800001,13.60143,,
3/29/2018 15:00,16152,24.90001,23.77167,33.74999,7.755001,4.899997,4.800001,13.57037,,
3/29/2018 16:00,16153,24.90001,23.69999,33.725,8.598333,4.90333,4.800001,13.56953,,
3/29/2018 17:00,16154,24.85,23.74999,33.77835,9.110005,5,4.800001,13.54267,,
3/29/2018 18:00,16155,24.90001,23.84334,33.75334,9.378331,5.053337,4.824998,13.5561,,
3/29/2018 19:00,16156,24.87501,23.81002,33.79335,9.23667,5.128336,4.800001,13.1666,,
3/29/2018 20:00,16157,24.87501,23.79,33.72834,8.783337,5.278333,4.800001,12.95254,,
3/29/2018 21:00,16158,24.90001,23.70667,33.77166,8.173334,5.37833,4.800001,12.88874,,
3/29/2018 22:00,16159,24.87501,23.69999,33.80335,7.455003,5.478333,4.828333,12.84761,,
3/29/2018 23:00,16160,24.87502,23.79667,33.85336,6.83,5.578337,4.899997,12.8132,,
3/30/2018 0:00,16161,24.81832,23.72166,33.84668,6.283334,5.603337,4.899997,12.79305,,
3/30/2018 1:00,16162,24.69998,23.75999,33.80002,5.83667,5.700002,4.899997,12.78298,,
3/30/2018 2:00,16163,24.78166,23.79001,33.82835,5.514998,5.700002,4.899997,12.76703,,
3/30/2018 3:00,16164,24.77167,23.80002,33.89668,5.215002,5.700002,4.90333,12.74772,,
3/30/2018 4:00,16165,24.72499,23.785,33.77833,4.89,5.671667,5,12.7368,,
3/30/2018 5:00,16166,24.77499,23.775,33.85001,4.618334,5.600003,5,12.71666,,
3/30/2018 6:00,16167,24.79665,23.8,33.87835,4.365002,5.600003,5,12.69819,,
3/30/2018 7:00,16168,24.69999,23.77501,33.89336,4.143335,5.571669,5,12.68812,,
3/30/2018 8:00,16169,24.72499,23.74665,33.87835,4,5.496666,5,12.6814,,
3/30/2018 9:00,16170,24.69999,23.81834,33.85001,4,5.399997,5,12.76367,,
3/30/2018 10:00,16171,24.67499,23.62833,33.90002,4.11,5.396663,5,13.7987,,
3/30/2018 11:00,16172,24.67498,23.80334,33.87502,4.466668,5.3,5.003334,13.60478,,
3/30/2018 12:00,16173,24.67499,23.80334,33.90002,5.155,5.296667,5.050002,13.55946,,
3/30/2018 13:00,16174,24.64664,23.82501,33.92501,6.161667,5.2,5.100003,13.53763,,
3/30/2018 14:00,16175,24.59665,23.80001,33.90002,7.261667,5.2,5.100003,13.5284,,
3/30/2018 15:00,16176,24.50334,23.80001,33.87502,8.251667,5.2,5.075002,13.53091,,
3/30/2018 16:00,16177,24.56833,23.76499,33.92501,8.831665,5.203333,5.100003,13.54938,,
3/30/2018 17:00,16178,24.53165,23.63498,33.90334,8.896663,5.3,5.100003,13.17751,,
3/30/2018 18:00,16179,24.52167,23.82167,33.94668,8.718338,5.353331,5.075002,13.33029,,
3/30/2018 19:00,16180,24.5,23.79333,33.97833,8.518332,5.453333,5.075003,13.04908,,
3/30/2018 20:00,16181,24.47167,23.71001,33.95001,8.290002,5.553337,5.075003,12.94415,,
3/30/2018 21:00,16182,24.45334,23.87167,33.94668,7.961664,5.653336,5.100003,12.90805,,
3/30/2018 22:00,16183,24.475,23.82502,33.95,7.618334,5.700002,5.100003,12.88455,,
3/30/2018 23:00,16184,24.49667,23.725,33.95,7.364995,5.778331,5.100003,12.87195,,
3/31/2018 0:00,16185,24.42834,23.85334,33.92501,7.143335,5.853331,5.100003,12.86692,,
3/31/2018 1:00,16186,24.45001,23.86834,33.95334,6.946663,5.899996,5.100003,12.85769,,
3/31/2018 2:00,16187,24.47167,23.65666,33.95001,6.818331,5.899996,5.100003,12.84341,,
3/31/2018 3:00,16188,24.42501,23.87168,33.95001,6.671668,5.899996,5.100003,12.82579,,
3/31/2018 4:00,16189,24.45001,23.80334,33.97501,6.546668,5.899996,5.100003,12.80228,,
3/31/2018 5:00,16190,24.40002,23.82501,33.97501,6.446663,5.899996,5.153334,12.77878,,
3/31/2018 6:00,16191,24.4,23.78999,33.97501,6.346663,5.899996,5.2,12.75611,,
3/31/2018 7:00,16192,24.42834,23.73168,34,6.193334,5.899996,5.2,12.72925,,
3/31/2018 8:00,16193,24.42501,23.80334,33.95001,6.071669,5.899996,5.2,12.70575,,
3/31/2018 9:00,16194,24.45001,23.82167,33.99667,6,5.899996,5.2,12.85601,,
3/31/2018 10:00,16195,24.41834,23.85335,33.975,6.003334,5.899996,5.253332,13.25894,,
3/31/2018 11:00,16196,24.40334,23.79001,33.97833,6.263331,5.899996,5.3,13.62493,,
3/31/2018 12:00,16197,24.40001,23.87833,34,6.776665,5.899996,5.3,13.50237,,
3/31/2018 13:00,16198,24.40001,23.72834,34.025,7.655002,5.846664,5.3,13.50237,,
3/31/2018 14:00,16199,24.35001,23.74334,33.99667,8.413332,5.87833,5.3,13.38737,,
3/31/2018 15:00,16200,24.37167,23.71,33.95334,8.65334,5.899996,5.3,13.55358,,
3/31/2018 16:00,16201,24.35002,23.82501,34,8.700006,5.899996,5.3,13.50405,,
3/31/2018 17:00,16202,24.30001,23.86501,33.97501,8.728332,5.953333,5.3,13.53259,,
3/31/2018 18:00,16203,24.325,23.83168,33.97834,8.906664,6.003334,5.3,13.45285,,
3/31/2018 19:00,16204,24.27168,23.80335,34.00001,9.050002,6.100004,5.3,13.02137,,
3/31/2018 20:00,16205,24.25335,23.87169,34.04333,8.968332,6.128339,5.324999,12.94079,,
3/31/2018 21:00,16206,24.27501,23.81835,33.99999,8.690004,6.228329,5.37833,12.90134,,
3/31/2018 22:00,16207,24.30334,23.80668,33.97833,8.336666,6.299997,5.399997,12.87531,,
3/31/2018 23:00,16208,24.32502,23.87501,34.04999,8.043334,6.328332,5.399997,12.85601,,
4/1/2018 0:00,16209,24.26835,23.82502,34,7.818334,6.399996,5.399997,12.84006,,
4/1/2018 1:00,16210,24.22832,23.775,34.00333,7.565001,6.399996,5.399997,12.82159,,
4/1/2018 2:00,16211,24.27498,23.85001,34.04666,7.343328,6.399996,5.399997,12.80564,,
4/1/2018 3:00,16212,24.27501,23.825,33.99667,7.146669,6.449999,5.428332,12.78717,,
4/1/2018 4:00,16213,24.25002,23.775,33.975,6.993331,6.453332,5.5,12.77038,,
4/1/2018 5:00,16214,24.25002,23.80001,33.975,6.846662,6.446664,5.5,12.74352,,
4/1/2018 6:00,16215,24.27168,23.80001,33.97833,6.693335,6.399996,5.5,12.71414,,
4/1/2018 7:00,16216,24.22168,23.77833,34.025,6.489998,6.399996,5.5,12.68308,,
4/1/2018 8:00,16217,24.18166,23.82167,34,6.165002,6.399996,5.528335,12.66881,,
4/1/2018 9:00,16218,24.2,23.80001,34,5.86833,6.399996,5.600003,12.99199,,
4/1/2018 10:00,16219,24.17167,23.80334,34,5.753329,6.371661,5.600003,13.68789,,
4/1/2018 11:00,16220,24.19999,23.84,34.04999,6.091665,6.299997,5.600003,13.57624,,
4/1/2018 12:00,16221,24.19999,23.70667,34.025,6.836668,6.299997,5.600003,13.53931,,
4/1/2018 13:00,16222,24.17165,23.69332,34,7.961666,6.221669,5.600003,13.45788,,
4/1/2018 14:00,16223,24.1,23.70666,34.02833,8.763328,6.200003,5.600003,13.56197,,
4/1/2018 15:00,16224,24.09667,23.775,34.04666,9.160001,6.224997,5.600003,13.57289,,
4/1/2018 16:00,16225,23.97501,23.85002,34.025,9.409997,6.27833,5.600003,13.54351,,
4/1/2018 17:00,16226,24.05,23.82834,34.02833,9.73166,6.303331,5.600003,13.57373,,
4/1/2018 18:00,16227,23.97167,23.77167,34.04666,9.718338,6.399996,5.600003,13.34792,,
4/1/2018 19:00,16228,23.95,23.825,34.05332,9.543335,6.453332,5.600003,13.20941,,
4/1/2018 20:00,16229,23.92501,23.725,34.025,9.314998,6.503334,5.600003,12.96346,,
4/1/2018 21:00,16230,23.90001,23.80001,34.04666,8.936663,6.603337,5.653336,12.91477,,
4/1/2018 22:00,16231,23.975,23.79999,34.07499,8.590002,6.700003,5.700002,12.8879,,
4/1/2018 23:00,16232,23.87501,23.87501,34.02833,8.236671,6.703336,5.700002,12.86524,,
4/2/2018 0:00,16233,23.90001,23.80001,34.07166,7.864995,6.799997,5.700002,12.84509,,
4/2/2018 1:00,16234,23.90001,23.80001,34.05332,7.593336,6.799997,5.700002,12.83166,,
4/2/2018 2:00,16235,23.90335,23.84667,34.09998,7.393327,6.799997,5.700002,12.83082,,
4/2/2018 3:00,16236,23.94334,23.775,34.07499,7.246672,6.799997,5.700002,12.82495,,
4/2/2018 4:00,16237,23.87835,23.80001,34.09665,7.171669,6.799997,5.703334,12.80816,,
4/2/2018 5:00,16238,23.89667,23.80334,34.07832,7.046668,6.799997,5.799998,12.79137,,
4/2/2018 6:00,16239,23.87835,23.77835,34.07166,6.921663,6.799997,5.799998,12.76199,,
4/2/2018 7:00,16240,23.84667,23.87167,34.07499,6.821663,6.746672,5.799998,12.74352,,
4/2/2018 8:00,16241,23.82833,23.77498,34.07832,6.72167,6.700003,5.799998,12.72002,,
4/2/2018 9:00,16242,23.90001,23.77499,34.07499,6.621671,6.700003,5.799998,12.72757,,
4/2/2018 10:00,16243,23.9,23.79999,34.09332,6.550002,6.69667,5.87833,12.78046,,
4/2/2018 11:00,16244,23.92501,23.87501,34.02832,6.628339,6.600004,5.899996,12.7813,,
4/2/2018 12:00,16245,23.89668,23.82834,34.05332,6.756662,6.600004,5.899996,13.19514,,
4/2/2018 13:00,16246,23.85001,23.84668,34.12498,7.03167,6.59667,5.899996,12.94834,,
4/2/2018 14:00,16247,23.87501,23.77502,34.07499,7.043334,6.5,5.899996,12.82243,,
4/2/2018 15:00,16248,23.85334,23.77499,34.07499,6.871661,6.5,5.899996,12.81991,,
4/2/2018 16:00,16249,23.87501,23.80001,34.07499,6.72167,6.5,5.899996,13.11623,,
4/2/2018 17:00,16250,23.85001,23.77833,34.07499,6.756662,6.5,5.899996,13.72483,,
4/2/2018 18:00,16251,23.87168,23.84668,34.09665,7.03167,6.5,5.899996,13.78443,,
4/2/2018 19:00,16252,23.77501,23.69332,34.07832,6.989998,6.5,5.899996,13.25726,,
4/2/2018 20:00,16253,23.825,23.69999,34.07499,6.636667,6.5,5.899996,12.96094,,
4/2/2018 21:00,16254,23.82502,23.75668,34.09998,6.183335,6.446664,5.899996,12.87615,,
4/2/2018 22:00,16255,23.84668,23.775,34.07499,5.658334,6.399996,5.899996,12.81403,,
4/2/2018 23:00,16256,23.78167,23.80001,34.09998,5.183335,6.399996,5.899996,12.74604,,
4/3/2018 0:00,16257,23.82167,23.80001,34.09998,4.736668,6.399996,5.899996,12.6579,,
4/3/2018 1:00,16258,23.82501,23.675,34.09998,4.414999,6.321664,5.899996,12.59746,,
4/3/2018 2:00,16259,23.79667,23.79334,34.09998,4.036665,6.296665,5.899996,12.56472,,
4/3/2018 3:00,16260,23.77834,23.65666,34.09998,3.69,6.200003,5.899996,12.55381,,
4/3/2018 4:00,16261,23.80001,23.74332,34.07499,3.418334,6.121671,5.899996,12.54038,,
4/3/2018 5:00,16262,23.80001,23.69999,34.07166,3.165001,6.021667,5.899996,12.53282,,
4/3/2018 6:00,16263,23.77501,23.67499,34.07832,2.943332,5.946663,5.899996,12.51939,,
4/3/2018 7:00,16264,23.80001,23.63166,34.09998,2.743332,5.871661,5.899996,12.51519,,
4/3/2018 8:00,16265,23.80001,23.70001,34.07499,2.571666,5.746669,5.899996,12.54625,,
4/3/2018 9:00,16266,23.77501,23.72498,34.09998,2.418334,5.671667,5.899996,13.64256,,
4/3/2018 10:00,16267,23.79667,23.71832,34.09998,2.296668,5.571669,5.896663,13.9095,,
4/3/2018 11:00,16268,23.775,23.68166,34.07499,2.199999,5.446663,5.849998,13.81716,,
4/3/2018 12:00,16269,23.75332,23.79334,34.09665,2.320001,5.346665,5.799998,13.76932,,
4/3/2018 13:00,16270,23.74999,23.70334,34.05332,3.453333,5.27167,5.799998,13.75504,,
4/3/2018 14:00,16271,23.72501,23.675,34.09665,5.053335,5.146669,5.799998,13.74078,,
4/3/2018 15:00,16272,23.75002,23.775,34.13165,6.490001,5.100003,5.746669,13.71475,,
4/3/2018 16:00,16273,23.74667,23.69999,34.14664,7.576666,5.100003,5.700002,13.69041,,
4/3/2018 17:00,16274,23.74998,23.675,34.07166,8.16,5.100003,5.700002,13.68453,,
4/3/2018 18:00,16275,23.72168,23.72832,34.10331,8.296662,5.153334,5.700002,13.71979,,
4/3/2018 19:00,16276,23.67499,23.77501,34.09998,8.033333,5.253332,5.671667,13.23124,,
4/3/2018 20:00,16277,23.67498,23.69666,34.07499,7.508331,5.328333,5.600003,12.97269,,
4/3/2018 21:00,16278,23.65332,23.67832,34.09998,6.905002,5.428331,5.600003,12.91225,,
4/3/2018 22:00,16279,23.64666,23.74665,34.07499,6.358335,5.528335,5.600003,12.88119,,
4/3/2018 23:00,16280,23.65,23.77167,34.07499,5.936662,5.600003,5.600003,12.85265,,
4/4/2018 0:00,16281,23.59999,23.67833,34.12499,5.539999,5.600003,5.600003,12.8367,,
4/4/2018 1:00,16282,23.59999,23.77834,34.10332,5.240002,5.678335,5.600003,12.81403,,
4/4/2018 2:00,16283,23.59999,23.76834,34.12498,4.993331,5.700002,5.600003,12.79557,,
4/4/2018 3:00,16284,23.64999,23.68166,34.14997,4.793335,5.696668,5.600003,12.79053,,
4/4/2018 4:00,16285,23.62499,23.77498,34.17164,4.671667,5.625002,5.600003,12.77626,,
4/4/2018 5:00,16286,23.625,23.74332,34.07499,4.521667,5.600003,5.600003,12.75611,,
4/4/2018 6:00,16287,23.62498,23.70334,34.07166,4.421664,5.600003,5.600003,12.74016,,
4/4/2018 7:00,16288,23.57499,23.75,34.07832,4.346669,5.571669,5.600003,12.71582,,
4/4/2018 8:00,16289,23.59999,23.72501,34.09998,4.246665,5.5,5.600003,12.68728,,
4/4/2018 9:00,16290,23.59999,23.72834,34.09998,4.199998,5.5,5.600003,12.66042,,
4/4/2018 10:00,16291,23.57499,23.79334,34.09998,4.203331,5.421663,5.600003,12.67972,,
4/4/2018 11:00,16292,23.59999,23.75001,34.07832,4.328333,5.399997,5.600003,12.87867,,
4/4/2018 12:00,16293,23.6,23.73168,34.09666,4.560002,5.399997,5.600003,12.92652,,
4/4/2018 13:00,16294,23.59999,23.66831,34.09998,4.781668,5.321666,5.600003,13.19262,,
4/4/2018 14:00,16295,23.59999,23.68166,34.10332,5.063336,5.3,5.521667,13.22956,,
4/4/2018 15:00,16296,23.54999,23.7,34.12165,5.463335,5.3,5.525002,13.3093,,
4/4/2018 16:00,16297,23.59999,23.69332,34.17498,5.863333,5.3,5.5,13.46796,,
4/4/2018 17:00,16298,23.54667,23.68166,34.09998,6.370001,5.3,5.5,13.35463,,
4/4/2018 18:00,16299,23.54999,23.69333,34.09665,6.806665,5.3,5.5,13.41759,,
4/4/2018 19:00,16300,23.5,23.72834,34.07832,7.03167,5.328333,5.5,13.14813,,
4/4/2018 20:00,16301,23.52499,23.67832,34.12831,7.09667,5.399997,5.5,12.95506,,
4/4/2018 21:00,16302,23.47501,23.79667,34.14665,6.889995,5.399997,5.5,12.90217,,
4/4/2018 22:00,16303,23.45,23.72165,34.09998,6.536665,5.478333,5.5,12.86188,,
4/4/2018 23:00,16304,23.5,23.62499,34.09998,6.111669,5.528335,5.5,12.8283,,
4/5/2018 0:00,16305,23.45001,23.65332,34.12498,5.740002,5.600003,5.5,12.79725,,
4/5/2018 1:00,16306,23.5,23.72832,34.10332,5.493331,5.600003,5.5,12.7729,,
4/5/2018 2:00,16307,23.5,23.76834,34.17498,5.371663,5.600003,5.5,12.74016,,
4/5/2018 3:00,16308,23.5,23.72498,34.09666,5.218335,5.600003,5.5,12.69232,,
4/5/2018 4:00,16309,23.475,23.65,34.12499,4.939997,5.600003,5.5,12.6495,,
4/5/2018 5:00,16310,23.47501,23.68166,34.12498,4.69,5.600003,5.5,12.61844,,
4/5/2018 6:00,16311,23.5,23.77168,34.07832,4.471665,5.600003,5.5,12.61341,,
4/5/2018 7:00,16312,23.45001,23.72835,34.19998,4.396664,5.600003,5.5,12.61005,,
4/5/2018 8:00,16313,23.45001,23.69665,34.17164,4.246665,5.521667,5.5,12.62516,,
