Time,Record,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Smp
5/2/2018 23:00,16976,15.00333,25.02499,31.31834,12.02666,10.20001,9.5,12.8602
5/3/2018 0:00,16977,14.99667,25.02499,31.32166,11.32666,10.20001,9.5,12.83418
5/3/2018 1:00,16978,15.02833,25.02833,31.28168,10.68,10.27833,9.5,12.80816
5/3/2018 2:00,16979,15.04666,25.05,31.32166,10.13667,10.29999,9.5,12.78633
5/3/2018 3:00,16980,15,25.02167,31.27834,9.708338,10.29999,9.5,12.76787
5/3/2018 4:00,16981,15.08167,25.00333,31.37835,9.261673,10.29999,9.5,12.7368
5/3/2018 5:00,16982,15.04333,25.04667,31.47167,8.836665,10.29999,9.5,12.69819
5/3/2018 6:00,16983,15.05332,25.04999,31.35001,8.439995,10.22167,9.5,12.65874
5/3/2018 7:00,16984,15.10334,25,31.32166,8.11167,10.20001,9.5,12.62264
5/3/2018 8:00,16985,15.06834,25.02499,31.37835,7.76834,10.14666,9.5,12.741
5/3/2018 9:00,16986,15.15001,25,31.40002,7.646669,10.07167,9.5,13.75924
5/3/2018 10:00,16987,15.125,25.025,31.32834,7.763329,10,9.5,13.59723
5/3/2018 11:00,16988,15.07833,25.00333,31.42168,8.301664,9.921666,9.5,13.51916
5/3/2018 12:00,16989,15.02167,25.07166,31.42501,9.268333,9.896666,9.5,13.49482
5/3/2018 13:00,16990,14.95001,25,31.38668,10.7,9.799994,9.5,13.48559
5/3/2018 14:00,16991,14.91834,25.04999,31.28502,12.30667,9.771667,9.5,13.46964
5/3/2018 15:00,16992,14.775,25.04999,31.40334,13.83667,9.700006,9.5,13.4688
5/3/2018 16:00,16993,14.77167,25.00333,31.40002,14.56667,9.700006,9.5,13.42515
5/3/2018 17:00,16994,14.70001,25.02167,31.35001,15.03166,9.728333,9.446667,13.43018
5/3/2018 18:00,16995,14.6,25.02499,31.42501,15.04334,9.799994,9.399998,13.44445
5/3/2018 19:00,16996,14.56833,25.025,31.35003,14.87166,9.878333,9.399998,13.15904
5/3/2018 20:00,16997,14.5,25.04999,31.42168,14.715,9.953333,9.399998,13.03061
5/3/2018 21:00,16998,14.57166,25,31.29668,14.28333,10.02833,9.399998,12.95338
5/3/2018 22:00,16999,14.55333,25,31.30336,13.72667,10.17834,9.399998,12.90385
5/3/2018 23:00,17000,14.54666,25.02833,31.25333,13.02666,10.22833,9.399998,12.86944
5/4/2018 0:00,17001,14.50666,25.02167,31.325,12.32666,10.30333,9.399998,12.84341
5/4/2018 1:00,17002,14.575,25,31.27167,11.62668,10.4,9.42833,12.81571
5/4/2018 2:00,17003,14.55334,25,31.27833,10.98,10.4,9.5,12.78717
5/4/2018 3:00,17004,14.62166,25.02833,31.32166,10.43333,10.40333,9.5,12.76199
5/4/2018 4:00,17005,14.62499,25.04667,31.27167,9.933329,10.42167,9.5,12.73345
5/4/2018 5:00,17006,14.55,25,31.25333,9.436663,10.4,9.5,12.70155
5/4/2018 6:00,17007,14.6,25,31.27833,9.040001,10.4,9.528332,12.66629
5/4/2018 7:00,17008,14.5,25,31.29999,8.71167,10.4,9.571668,12.63188
5/4/2018 8:00,17009,14.57833,25.00333,31.31834,8.336666,10.32166,9.578335,12.81403
5/4/2018 9:00,17010,14.6,25.04667,31.19998,8.100004,10.29999,9.600001,13.69041
5/4/2018 10:00,17011,14.575,25,31.22499,8.263329,10.22167,9.600001,13.5284
5/4/2018 11:00,17012,14.62499,25,31.3,8.855001,10.17167,9.600001,13.4688
5/4/2018 12:00,17013,14.70001,25,31.15333,9.889997,10.09667,9.600001,13.44445
5/4/2018 13:00,17014,14.64333,25.02499,31.19332,11.25333,10,9.600001,13.43186
5/4/2018 14:00,17015,14.46834,25,31.20334,12.935,9.971669,9.600001,13.40668
5/4/2018 15:00,17016,14.24334,25,31.17498,14.62499,9.9,9.575002,13.37814
5/4/2018 16:00,17017,14.06833,25.02499,31.15002,15.95832,9.9,9.546665,13.35211
5/4/2018 17:00,17018,13.925,25.00333,31.17832,16.84833,9.978333,9.5,13.33868
5/4/2018 18:00,17019,13.95,25.02167,31.14665,17.25333,10.00333,9.5,13.35799
5/4/2018 19:00,17020,13.90333,25,31.27168,17.16499,10.12834,9.5,13.20521
5/4/2018 20:00,17021,13.94667,25,31.15668,16.77999,10.25333,9.5,13.03817
5/4/2018 21:00,17022,13.95334,25,31.25001,16.10168,10.37833,9.5,12.94415
5/4/2018 22:00,17023,13.97501,25,31.22165,15.37332,10.48167,9.5,12.90385
5/4/2018 23:00,17024,13.99333,25,31.16834,14.62667,10.60333,9.5,12.87363
5/5/2018 0:00,17025,13.90334,24.975,31.15667,13.90167,10.70334,9.578335,12.85517
5/5/2018 1:00,17026,13.92833,24.99667,31.17832,13.28333,10.80333,9.600001,12.83838
5/5/2018 2:00,17027,13.94334,24.97833,31.17166,12.705,10.9,9.600001,12.80984
5/5/2018 3:00,17028,13.90666,25,31.24999,12.155,10.9,9.678339,12.78549
5/5/2018 4:00,17029,13.89666,25,31.19998,11.60834,10.97833,9.700006,12.75275
5/5/2018 5:00,17030,13.925,25,31.19998,11.13667,11,9.700006,12.72589
5/5/2018 6:00,17031,13.90001,24.97501,31.02501,10.68334,11,9.728333,12.69567
5/5/2018 7:00,17032,13.92167,25,31.21501,10.23667,10.92167,9.799994,12.66629
5/5/2018 8:00,17033,13.87833,25,31.13498,9.864993,10.9,9.799994,12.84845
5/5/2018 9:00,17034,13.875,24.97501,31.19998,9.700006,10.89667,9.799994,13.62745
5/5/2018 10:00,17035,13.90001,25,31.20332,9.866666,10.79999,9.799994,13.48559
5/5/2018 11:00,17036,13.875,25,31.17164,10.44834,10.74667,9.803329,13.4369
5/5/2018 12:00,17037,13.85333,24.97501,31.19998,11.365,10.70001,9.9,13.39744
5/5/2018 13:00,17038,13.89334,24.99667,31.19998,12.64666,10.64666,9.9,13.3773
5/5/2018 14:00,17039,13.87834,24.97833,31.19998,14.17833,10.6,9.9,13.34372
5/5/2018 15:00,17040,13.90001,25,31.19998,15.72167,10.6,9.9,13.3135
5/5/2018 16:00,17041,13.825,25,31.17499,16.905,10.6,9.9,13.30762
5/5/2018 17:00,17042,13.82166,24.99667,31.14999,17.56,10.6,9.9,13.32105
5/5/2018 18:00,17043,13.79999,24.95334,31.19665,17.67167,10.67834,9.9,13.35211
5/5/2018 19:00,17044,13.85334,24.99667,31.17832,17.49334,10.75333,9.9,13.26565
5/5/2018 20:00,17045,13.84667,24.97833,31.14999,17.23666,10.87834,9.9,13.01802
5/5/2018 21:00,17046,13.825,25,31.17165,16.80499,10.98167,9.9,12.93911
5/5/2018 22:00,17047,13.825,25,31.12831,16.155,11.10333,9.9,12.90301
5/5/2018 23:00,17048,13.79999,24.95001,31.19668,15.50167,11.20334,9.9,12.87783
5/6/2018 0:00,17049,13.79999,24.99667,31.17831,14.88,11.30333,9.9,12.85265
5/6/2018 1:00,17050,13.82833,24.95334,31.14665,14.28,11.4,9.978333,12.8283
5/6/2018 2:00,17051,13.89667,24.97501,31.15332,13.73666,11.42833,10,12.8132
5/6/2018 3:00,17052,13.80666,24.99667,31.12498,13.33667,11.5,10,12.78969
5/6/2018 4:00,17053,13.84333,24.92834,31.14666,13.01501,11.5,10.02833,12.76367
5/6/2018 5:00,17054,13.85,24.97167,31.09998,12.71833,11.5,10.1,12.74688
5/6/2018 6:00,17055,13.82499,24.95001,31.12832,12.49334,11.5,10.10333,12.72421
5/6/2018 7:00,17056,13.825,24.90001,31.17166,12.29,11.5,10.20001,12.70071
5/6/2018 8:00,17057,13.82499,24.92834,31.14665,12.01834,11.5,10.20001,12.78214
5/6/2018 9:00,17058,13.80333,24.95001,31.10664,11.76834,11.5,10.20001,13.51413
5/6/2018 10:00,17059,13.82166,25,31.14998,11.86333,11.42167,10.20001,13.405
5/6/2018 11:00,17060,13.82833,24.92168,31.14998,12.37666,11.4,10.22833,13.35799
5/6/2018 12:00,17061,13.82166,24.97833,31.09665,13.31167,11.4,10.27499,13.33784
5/6/2018 13:00,17062,13.79333,24.975,31.07832,14.54667,11.32166,10.29999,13.33029
5/6/2018 14:00,17063,13.64999,24.97167,31.12165,16.05333,11.29999,10.29999,13.30091
5/6/2018 15:00,17064,13.59999,24.92501,31.09665,17.61832,11.29999,10.29999,13.2816
5/6/2018 16:00,17065,13.64999,24.95001,31.075,18.70166,11.30333,10.29999,13.27153
5/6/2018 17:00,17066,13.57499,24.90001,31.05665,19.23167,11.4,10.29999,13.28832
5/6/2018 18:00,17067,13.6,24.92501,31.04667,19.19333,11.45333,10.29999,13.28832
5/6/2018 19:00,17068,13.52167,24.90001,31.12498,18.93334,11.57833,10.29999,13.31854
5/6/2018 20:00,17069,13.60666,24.90335,31.09665,18.46502,11.68167,10.29999,13.11287
5/6/2018 21:00,17070,13.62166,24.95001,30.97167,18.10834,11.82834,10.30333,12.95422
5/6/2018 22:00,17071,13.59999,24.92168,30.93167,17.41666,11.92833,10.4,12.90134
5/6/2018 23:00,17072,13.59999,24.90335,30.99667,16.47001,12.02833,10.4,12.86608
5/7/2018 0:00,17073,13.55,24.92501,30.90002,15.57666,12.10333,10.4,12.84258
5/7/2018 1:00,17074,13.54999,24.94668,30.99667,14.87332,12.20001,10.47833,12.8132
5/7/2018 2:00,17075,13.59999,24.92501,30.92168,14.18333,12.27833,10.5,12.79809
5/7/2018 3:00,17076,13.575,24.90001,30.90334,13.765,12.29999,10.50333,12.78549
5/7/2018 4:00,17077,13.59999,24.90335,30.90002,13.46501,12.29999,10.575,12.76535
5/7/2018 5:00,17078,13.59999,24.92168,30.89668,13.13667,12.29999,10.6,12.7452
5/7/2018 6:00,17079,13.59999,24.90335,30.95,12.73666,12.29999,10.625,12.71414
5/7/2018 7:00,17080,13.59999,24.94668,30.92834,12.36499,12.27167,10.67834,12.68896
5/7/2018 8:00,17081,13.57499,24.92501,30.97833,12.04001,12.20001,10.70001,12.78046
5/7/2018 9:00,17082,13.6,24.92501,30.89668,11.9,12.14666,10.70001,13.2774
5/7/2018 10:00,17083,13.625,24.90001,30.87835,12.03833,12.1,10.70001,13.51497
5/7/2018 11:00,17084,13.575,24.90001,30.94334,12.52,12.04667,10.70001,13.42263
5/7/2018 12:00,17085,13.59999,24.90001,30.86002,13.22667,12,10.75,13.43186
5/7/2018 13:00,17086,13.575,24.90001,30.92167,14.03334,11.97167,10.72833,13.38065
5/7/2018 14:00,17087,13.44667,24.92501,30.94334,15.38167,11.9,10.775,13.35211
5/7/2018 15:00,17088,13.39334,24.90001,30.90001,17.05333,11.9,10.79999,13.31602
5/7/2018 16:00,17089,13.37834,24.92501,30.87835,18.46166,11.9,10.79999,13.2858
5/7/2018 17:00,17090,13.37166,24.92501,30.87502,19.33834,11.9,10.79666,13.29587
5/7/2018 18:00,17091,13.27167,24.92501,30.89334,19.57832,11.92833,10.75333,13.30427
5/7/2018 19:00,17092,13.25333,24.90001,30.85335,19.43667,12.02833,10.79999,13.10784
5/7/2018 20:00,17093,13.25334,24.87502,30.90668,19.005,12.10333,10.79999,13.01466
5/7/2018 21:00,17094,13.29334,24.90335,30.97167,18.32666,12.25333,10.79999,12.94666
5/7/2018 22:00,17095,13.20667,24.89668,30.92501,17.54501,12.35334,10.79999,12.90469
5/7/2018 23:00,17096,13.37167,24.87501,30.85,16.67333,12.45333,10.79999,12.86776
5/8/2018 0:00,17097,13.275,24.90001,30.90002,15.87332,12.52833,10.85334,12.84341
5/8/2018 1:00,17098,13.20001,24.87168,30.92834,15.17999,12.59999,10.9,12.81823
5/8/2018 2:00,17099,13.25,24.85334,30.94334,14.50167,12.62834,10.9,12.77878
5/8/2018 3:00,17100,13.22501,24.90001,30.87835,13.88,12.70001,10.92833,12.7494
5/8/2018 4:00,17101,13.22501,24.87502,30.90002,13.23,12.70001,11,12.71162
5/8/2018 5:00,17102,13.24667,24.90001,30.92501,12.655,12.69667,11,12.67721
5/8/2018 6:00,17103,13.20334,24.85001,30.92501,12.13334,12.59999,11,12.64866
5/8/2018 7:00,17104,13.22501,24.90001,30.90335,11.63667,12.59999,11.02833,12.63188
5/8/2018 8:00,17105,13.19667,24.90001,30.92502,11.29,12.54667,11.1,12.79221
5/8/2018 9:00,17106,13.125,24.90001,30.92168,11.1,12.49667,11.1,13.60395
5/8/2018 10:00,17107,13.29333,24.87502,30.92168,11.26334,12.40001,11.1,13.47635
5/8/2018 11:00,17108,13.15001,24.87501,30.82834,11.82999,12.34666,11.1,13.42431
5/8/2018 12:00,17109,13.02833,24.84667,30.87502,12.815,12.27167,11.1,13.40164
5/8/2018 13:00,17110,13.04334,24.87835,30.90002,14.175,12.19667,11.1,13.40248
5/8/2018 14:00,17111,13,24.87502,30.92501,15.75667,12.1,11.1,13.3815
5/8/2018 15:00,17112,12.95334,24.87502,30.85001,17.39667,12.1,11.1,13.34792
5/8/2018 16:00,17113,12.99667,24.89668,30.87168,18.68666,12.04999,11.1,13.31854
5/8/2018 17:00,17114,12.94667,24.87502,30.87502,19.51332,12.1,11.1,13.3093
5/8/2018 18:00,17115,12.90334,24.85001,30.85335,19.775,12.10333,11.1,13.29671
5/8/2018 19:00,17116,12.825,24.82502,30.84002,19.615,12.22833,11.1,13.10364
5/8/2018 20:00,17117,12.875,24.80334,30.78168,19.18332,12.32834,11.1,13.0155
5/8/2018 21:00,17118,12.81834,24.84668,30.75002,18.57333,12.42833,11.1,12.94834
5/8/2018 22:00,17119,12.8,24.82834,30.80002,17.71667,12.52833,11.1,12.90134
5/8/2018 23:00,17120,12.775,24.81834,30.77501,16.72,12.62834,11.1,12.87028
5/9/2018 0:00,17121,12.78167,24.83169,30.80335,15.87332,12.70334,11.1,12.84341
5/9/2018 1:00,17122,12.81834,24.87501,30.82168,15.07666,12.79999,11.1,12.80396
5/9/2018 2:00,17123,12.77833,24.82168,30.82502,14.40167,12.79999,11.17834,12.78214
5/9/2018 3:00,17124,12.78166,24.80001,30.80002,13.83667,12.82834,11.20001,12.75527
5/9/2018 4:00,17125,12.84333,24.80001,30.74667,13.41167,12.84667,11.20001,12.73345
5/9/2018 5:00,17126,12.79667,24.825,30.72835,13.065,12.79999,11.22833,12.70323
5/9/2018 6:00,17127,12.75333,24.85001,30.76833,12.84333,12.79999,11.29999,12.68056
5/9/2018 7:00,17128,12.72501,24.75002,30.78168,12.64333,12.79666,11.29999,12.66713
5/9/2018 8:00,17129,12.775,24.82502,30.75,12.36499,12.70001,11.29999,12.75108
5/9/2018 9:00,17130,12.7,24.82168,30.69333,12.22833,12.69667,11.29999,13.56785
5/9/2018 10:00,17131,12.75,24.80001,30.6,12.46333,12.59999,11.29999,13.46712
5/9/2018 11:00,17132,12.69667,24.80334,30.65332,13.00167,12.57167,11.29999,13.39073
5/9/2018 12:00,17133,12.65,24.82502,30.65001,13.91166,12.5,11.29999,13.35547
5/9/2018 13:00,17134,12.64666,24.79667,30.67165,15.175,12.47167,11.29999,13.33449
5/9/2018 14:00,17135,12.54333,24.80335,30.74668,16.675,12.40001,11.29999,13.3093
5/9/2018 15:00,17136,12.44999,24.80002,30.52833,18.18667,12.40001,11.29999,13.30427
5/9/2018 16:00,17137,12.38166,24.77833,30.57499,18.89166,12.40001,11.29999,13.28664
5/9/2018 17:00,17138,12.55,24.74332,30.60665,19.33501,12.40334,11.29999,13.26733
5/9/2018 18:00,17139,12.42666,24.70333,30.63998,19.60666,12.5,11.29999,13.25222
5/9/2018 19:00,17140,12.21334,24.82168,30.55665,19.61833,12.55333,11.29999,13.29084
5/9/2018 20:00,17141,12.275,24.78168,30.57166,19.25833,12.62834,11.29999,13.0432
5/9/2018 21:00,17142,12.24668,24.77165,30.57166,18.755,12.72833,11.29999,12.94499
5/9/2018 22:00,17143,12.30333,24.79667,30.54999,18.13,12.82834,11.29999,12.91896
5/9/2018 23:00,17144,12.27166,24.70333,30.55332,17.53,12.95333,11.32834,12.89126
5/10/2018 0:00,17145,12.17833,24.72166,30.5,16.95834,13.00333,11.4,12.87867
5/10/2018 1:00,17146,12.25,24.77502,30.49667,16.45834,13.09999,11.4,12.8602
5/10/2018 2:00,17147,12.32167,24.75666,30.5,16.03667,13.12834,11.4,12.81907
5/10/2018 3:00,17148,12.27499,24.76832,30.5,15.63667,13.20001,11.42833,12.8048
5/10/2018 4:00,17149,12.20334,24.69999,30.50333,15.23999,13.20001,11.5,12.7813
5/10/2018 5:00,17150,12.24667,24.69999,30.52167,14.96501,13.20001,11.5,12.76283
5/10/2018 6:00,17151,12.27501,24.72832,30.49667,14.74667,13.20001,11.52833,12.7452
5/10/2018 7:00,17152,12.25334,24.72166,30.50333,14.56833,13.20001,11.6,12.72925
5/10/2018 8:00,17153,12.27166,24.69999,30.52833,14.39333,13.20001,11.6,12.72002
5/10/2018 9:00,17154,12.19667,24.74999,30.52167,14.24334,13.14666,11.6,12.78717
5/10/2018 10:00,17155,12.1,24.77501,30.47501,14.09666,13.09999,11.6,12.96094
5/10/2018 11:00,17156,12.15333,24.70333,30.47501,14.05666,13.09999,11.6,13.35211
5/10/2018 12:00,17157,12.12166,24.72166,30.44668,14.41999,13.07167,11.65334,13.44193
5/10/2018 13:00,17158,12.125,24.69999,30.40002,15.07667,13,11.70001,13.38317
5/10/2018 14:00,17159,12.15667,24.72499,30.40335,15.98332,13,11.70001,13.36722
5/10/2018 15:00,17160,12.16834,24.77834,30.49334,16.97999,13,11.70001,13.33952
5/10/2018 16:00,17161,12.02501,24.74999,30.40334,17.85166,13,11.70001,13.33113
5/10/2018 17:00,17162,12.14667,24.74999,30.45001,18.435,13,11.70001,13.31434
5/10/2018 18:00,17163,11.99,24.77168,30.42501,18.735,13,11.70001,13.30846
5/10/2018 19:00,17164,11.92833,24.70333,30.45,18.84333,13.00333,11.70001,13.15569
5/10/2018 20:00,17165,11.90667,24.74665,30.42166,18.505,13.09999,11.70001,12.99451
5/10/2018 21:00,17166,11.89999,24.69999,30.42834,17.77334,13.12834,11.70001,12.90637
5/10/2018 22:00,17167,11.99,24.74998,30.40335,17.05166,13.20001,11.70001,12.87699
5/10/2018 23:00,17168,11.93167,24.75001,30.39336,16.355,13.27833,11.70001,12.85013
5/11/2018 0:00,17169,11.95334,24.67832,30.37835,15.80832,13.29999,11.70001,12.83418
5/11/2018 1:00,17170,12,24.74999,30.42501,15.25833,13.37834,11.72833,12.81655
5/11/2018 2:00,17171,11.94666,24.74332,30.40002,14.83667,13.40001,11.79999,12.79221
5/11/2018 3:00,17172,11.95001,24.70332,30.42834,14.49001,13.40001,11.79999,12.76367
5/11/2018 4:00,17173,11.87833,24.72168,30.44668,14.24334,13.40001,11.79999,12.73429
5/11/2018 5:00,17174,11.94667,24.65332,30.42834,13.99334,13.32166,11.79999,12.70239
5/11/2018 6:00,17175,11.92166,24.72835,30.45001,13.79333,13.29999,11.79999,12.6814
5/11/2018 7:00,17176,11.87834,24.74668,30.49667,13.56833,13.29999,11.85334,12.67301
5/11/2018 8:00,17177,11.82166,24.75001,30.42501,13.39333,13.24667,11.9,12.68812
5/11/2018 9:00,17178,11.79999,24.72499,30.42501,13.24667,13.20001,11.9,12.68812
5/11/2018 10:00,17179,11.82499,24.75335,30.40002,13.14666,13.17166,11.9,12.74436
5/11/2018 11:00,17180,11.77833,24.77168,30.39668,13.02167,13.09999,11.9,12.75527
5/11/2018 12:00,17181,11.82499,24.69999,30.37502,13,13.09666,11.9,12.79976
5/11/2018 13:00,17182,11.84667,24.75001,30.37835,12.94667,13,11.9,13.19178
5/11/2018 14:00,17183,11.875,24.75332,30.40335,12.95333,12.99667,11.9,13.4646
5/11/2018 15:00,17184,11.825,24.74999,30.44668,13.16333,12.90001,11.9,13.61989
5/11/2018 16:00,17185,11.79999,24.75001,30.42501,13.61333,12.87166,11.9,13.34036
5/11/2018 17:00,17186,11.79999,24.77501,30.40002,13.80333,12.79999,11.9,13.5519
5/11/2018 18:00,17187,11.85,24.72499,30.42501,13.95666,12.79999,11.84666,13.11707
5/11/2018 19:00,17188,11.79999,24.77168,30.40002,14.07167,12.77167,11.79999,13.12211
5/11/2018 20:00,17189,11.79999,24.77501,30.37502,13.91834,12.70001,11.79999,13.01046
5/11/2018 21:00,17190,11.79999,24.72832,30.37501,13.77167,12.70001,11.79999,12.90469
5/11/2018 22:00,17191,11.79999,24.77501,30.37502,13.53667,12.70001,11.79999,12.86776
5/11/2018 23:00,17192,11.79999,24.77835,30.35,13.215,12.70001,11.79999,12.82159
5/12/2018 0:00,17193,11.82499,24.76835,30.32501,12.915,12.70001,11.79999,12.75108
5/12/2018 1:00,17194,11.74667,24.72832,30.40002,12.59,12.64666,11.79999,12.67049
5/12/2018 2:00,17195,11.75333,24.77501,30.40001,12.31833,12.59999,11.79999,12.64027
5/12/2018 3:00,17196,11.725,24.77499,30.40002,12.09334,12.59999,11.74667,12.63607
5/12/2018 4:00,17197,11.79667,24.74999,30.37501,11.88999,12.59666,11.70001,12.63188
5/12/2018 5:00,17198,11.81,24.77501,30.40002,11.64333,12.5,11.70001,12.62852
5/12/2018 6:00,17199,11.84,24.77165,30.40002,11.44334,12.5,11.70001,12.62852
5/12/2018 7:00,17200,11.91,24.75335,30.40002,11.24334,12.44667,11.70001,12.62516
5/12/2018 8:00,17201,11.925,24.72499,30.35001,11.04667,12.40001,11.70001,12.75695
5/12/2018 9:00,17202,11.94,24.74999,30.40002,10.975,12.34666,11.70001,12.78969
5/12/2018 10:00,17203,11.935,24.77168,30.40002,11.08167,12.29999,11.70001,13.635
5/12/2018 11:00,17204,11.95,24.69999,30.37502,11.41999,12.24667,11.69667,13.55022
5/12/2018 12:00,17205,11.9,24.72499,30.37169,12.15834,12.17166,11.625,13.14477
5/12/2018 13:00,17206,11.97834,24.77501,30.37835,13.08501,12.1,11.6,13.13806
5/12/2018 14:00,17207,12.13167,24.75335,30.40002,12.94,12.1,11.6,13.63836
5/12/2018 15:00,17208,12.43833,24.80335,30.40002,12.97333,12.04667,11.6,13.52924
5/12/2018 16:00,17209,12.61,24.77165,30.35,13.79167,12,11.59666,13.37982
5/12/2018 17:00,17210,12.98166,24.74665,30.37502,13.97167,12,11.5,13.48139
5/12/2018 18:00,17211,13.28167,24.72835,30.35,13.79,12,11.5,13.41927
5/12/2018 19:00,17212,13.375,24.80001,30.40002,13.51834,12,11.5,13.62745
5/12/2018 20:00,17213,13.4,24.77501,30.40002,13.40001,12,11.5,13.01466
5/12/2018 21:00,17214,13.45334,24.77835,30.40002,13.29,12.025,11.47167,12.90553
5/12/2018 22:00,17215,13.5,24.84335,30.37502,12.98667,12.07833,11.4,12.85852
5/12/2018 23:00,17216,13.525,24.75001,30.39668,12.45833,12.1,11.4,12.83166
5/13/2018 0:00,17217,13.57833,24.75335,30.37835,12.09,12.1,11.4,12.8132
5/13/2018 1:00,17218,13.59999,24.74999,30.40002,11.73666,12.1,11.4,12.79053
5/13/2018 2:00,17219,13.65333,24.77501,30.32501,11.415,12.09666,11.4,12.76283
5/13/2018 3:00,17220,13.67167,24.79667,30.37502,11.09,12,11.4,12.73345
5/13/2018 4:00,17221,13.63167,24.69999,30.35001,10.73667,12,11.4,12.68056
5/13/2018 5:00,17222,13.72501,24.77834,30.35,10.38999,12,11.4,12.64615
5/13/2018 6:00,17223,13.75,24.75002,30.40002,10.11833,11.92167,11.4,12.61005
5/13/2018 7:00,17224,13.775,24.77501,30.35,9.868326,11.9,11.4,12.59494
5/13/2018 8:00,17225,13.79666,24.77499,30.40002,9.721672,11.82166,11.4,12.76619
5/13/2018 9:00,17226,13.70333,24.74668,30.37169,9.700006,11.79999,11.32166,13.73574
5/13/2018 10:00,17227,13.79333,24.77834,30.32834,9.866666,11.72167,11.29999,13.55862
5/13/2018 11:00,17228,13.75333,24.75002,30.32502,10.42333,11.64666,11.29999,13.51413
5/13/2018 12:00,17229,13.75333,24.74665,30.37502,11.25833,11.6,11.29999,13.51161
5/13/2018 13:00,17230,13.72501,24.69999,30.34667,12.42167,11.52167,11.29999,13.50825
5/13/2018 14:00,17231,13.75,24.70333,30.33166,13.90001,11.49667,11.29666,13.47383
5/13/2018 15:00,17232,13.77167,24.74668,30.34336,15.39668,11.4,11.20001,13.42431
5/13/2018 16:00,17233,13.62166,24.70333,30.28165,16.63334,11.40334,11.20001,13.38485
5/13/2018 17:00,17234,13.59999,24.77168,30.26498,17.47,11.5,11.20001,13.38401
5/13/2018 18:00,17235,13.59999,24.69999,30.22831,17.87835,11.52833,11.20001,13.40332
5/13/2018 19:00,17236,13.59999,24.74999,30.32502,17.79333,11.62834,11.19667,13.10028
5/13/2018 20:00,17237,13.59999,24.74999,30.32502,17.505,11.72833,11.125,12.9601
5/13/2018 21:00,17238,13.59999,24.69999,30.37502,16.69166,11.85334,11.1,12.89546
5/13/2018 22:00,17239,13.59999,24.75001,30.32834,15.77333,11.95333,11.1,12.85852
5/13/2018 23:00,17240,13.59999,24.69999,30.315,15.08001,12.07833,11.1,12.82914
5/14/2018 0:00,17241,13.575,24.69999,30.25668,14.40167,12.15334,11.17834,12.80144
5/14/2018 1:00,17242,13.59999,24.69999,30.30335,13.78,12.22833,11.20001,12.78298
5/14/2018 2:00,17243,13.59999,24.69999,30.29332,13.18,12.29999,11.20001,12.76787
5/14/2018 3:00,17244,13.64999,24.69999,30.22834,12.60834,12.29999,11.20001,12.74688
5/14/2018 4:00,17245,13.62499,24.72501,30.29669,12.08334,12.29999,11.20001,12.72505
5/14/2018 5:00,17246,13.62499,24.69999,30.23165,11.60834,12.29999,11.22833,12.70407
5/14/2018 6:00,17247,13.65334,24.70333,30.29667,11.13667,12.29999,11.29999,12.66629
5/14/2018 7:00,17248,13.67167,24.72166,30.25001,10.73667,12.24667,11.29999,12.62936
5/14/2018 8:00,17249,13.65333,24.69999,30.25001,10.36499,12.19667,11.29999,12.79389
5/14/2018 9:00,17250,13.75,24.70333,30.27169,10.12167,12.1,11.29999,13.64844
5/14/2018 10:00,17251,13.67501,24.72166,30.24999,10.26333,12.04667,11.29999,13.52504
5/14/2018 11:00,17252,13.67167,24.72501,30.22834,10.72334,12,11.29999,13.48139
5/14/2018 12:00,17253,13.65,24.72501,30.27502,11.55834,11.92167,11.29999,13.45956
5/14/2018 13:00,17254,13.625,24.69999,30.22165,12.825,11.87166,11.29999,13.45956
5/14/2018 14:00,17255,13.575,24.67499,30.25669,14.35334,11.79999,11.29999,13.42263
5/14/2018 15:00,17256,13.52167,24.69999,30.24331,15.925,11.79666,11.29999,13.36219
5/14/2018 16:00,17257,13.49667,24.69999,30.19998,17.29001,11.72833,11.29999,13.32525
5/14/2018 17:00,17258,13.5,24.69999,30.19665,18.32333,11.79999,11.22167,13.30427
5/14/2018 18:00,17259,13.40334,24.69999,30.15331,18.88501,11.80333,11.20001,13.33029
5/14/2018 19:00,17260,13.42167,24.69999,30.17498,18.91834,11.90334,11.20001,13.33952
5/14/2018 20:00,17261,13.37501,24.69999,30.18164,18.63667,12.00333,11.20001,13.13974
5/14/2018 21:00,17262,13.32499,24.67499,30.21832,18.15166,12.12834,11.20001,12.95422
5/14/2018 22:00,17263,13.36833,24.69999,30.24665,17.37332,12.25333,11.20001,12.89546
5/14/2018 23:00,17264,13.33166,24.69999,30.20331,16.60166,12.37834,11.20001,12.86692
5/15/2018 0:00,17265,13.35,24.69999,30.17499,15.93001,12.47833,11.22833,12.85601
5/15/2018 1:00,17266,13.375,24.69999,30.19665,15.355,12.55333,11.29999,12.8325
5/15/2018 2:00,17267,13.34999,24.69999,30.12831,14.755,12.59999,11.29999,12.80984
5/15/2018 3:00,17268,13.375,24.69999,30.12165,14.23333,12.67834,11.29999,12.78633
5/15/2018 4:00,17269,13.45,24.69999,30.17832,13.68,12.70001,11.32834,12.76199
5/15/2018 5:00,17270,13.3,24.69999,30.17498,13.10834,12.70001,11.4,12.7368
